timestamps,TP9,AF7,AF8,TP10,Right AUX
0.0,-1.465,6.836,12.695,-77.148,33.691
0.003999948501586914,8.30041792823936,6.3480290857074735,-2.929068720944093,-81.05476713553463,-18.551886041244487
0.007999897003173828,20.995243309292484,7.811912737676582,0.4877962687011981,-75.19534928771532,24.89940972760327
0.011999845504760742,20.508029087441138,6.83605817488228,16.112068665434823,-64.45364028133756,65.42758431185553
0.015999794006347656,11.719523871967574,9.765825356142338,10.742320140668774,-62.98808732192883,76.17135971866244
0.01999974250793457,6.348640243175587,9.277058290618667,3.9068148766241517,-70.80006866134224,75.19511646203361
0.023999691009521484,13.183185074804792,8.789058174882278,0.9773491685044999,-76.17135971866246,44.92560886928533
0.0279996395111084,29.906910711092568,14.526041604577696,5.980112892650653,-74.70777397627704,62.743095130237826
0.03199958801269531,30.640875186266914,17.944041604577695,15.868857185432438,-71.28901192108243,50.30139393216905
0.03599953651428223,21.24091679084461,19.40983942301961,15.138071526494604,-71.53208320915539,1.3430773678249985
0.03999948501586914,16.35710442245798,14.892977589700799,4.883873167242818,-78.3679814042198,-0.24414542853737037
0.043999433517456055,20.139385289384276,11.23,1.5858986111938964,-80.81258091434702,0.9758716695475949
0.04799938201904297,31.49254741610538,12.449804077010192,7.81047982356798,-70.43654711807832,11.711311140251535
0.05199933052062988,35.646391845979615,16.966837873278894,14.162391845979615,-63.96487166954759,46.991480121595046
0.0559992790222168,26.246607855993325,20.262932407462596,4.030425642248316,-65.0640337962687,70.18983787327889
0.05999922752380371,19.654055608534986,21.72911121706997,-2.5652780426749313,-65.06258338300155,57.75177869829539
0.06399917602539062,24.733277040451405,19.368501390765317,3.5803274258920768,-64.94453127235158,14.808813875864262
0.06799912452697754,41.9893805209513,22.459166418310783,5.370738213029743,-55.17707152649461,35.635594146748524
0.07199907302856445,37.11473868987304,26.854976157835132,6.59110705132026,-55.17392847350539,63.226606306252606
0.07599902153015137,20.511667163378437,25.880047684329735,8.544344996125648,-54.444964475174345,48.59775186266913
0.07999897003173828,11.47567884603922,21.241940633009477,5.373857423854086,-53.46505936699052,9.77257227156226
0.0839989185333252,15.621216473953986,20.750690547145073,-1.4630448205984026,-54.93222744069615,4.633698176183096
0.08799886703491211,28.80451791142636,26.852938666030877,2.4373382011086604,-48.58736156643023,10.01126077367825
0.09199881553649902,30.033181856112538,31.737859748465162,11.228899207248018,-43.457,-2.435097156821838
0.09599876403808594,17.826322107647375,30.518940811825715,9.768061333969126,-43.457,-2.2040628241044278
0.09999871253967285,5.8625215473565,25.636260773678252,1.46738129582166,-44.189019729391426,17.815436848065804
0.10399866104125977,4.147380855882703,20.021595243771607,-7.565182441292169,-40.28681755870783,12.950151448325188
0.10799860954284668,23.09984073750298,16.764925216562027,-9.930144242231583,-33.0424033219423,3.5766020027020584
0.1119985580444336,27.101714609286525,16.967803659772308,-5.128714609286524,-29.908232103474997,14.40017810097157
0.11599850654602051,13.80073284854265,14.162071526494605,-6.468124813733087,-28.564643082791918,22.214249627466174
0.11999845504760742,5.373357692078441,11.353482505811527,-8.422160576980389,-37.104535018179654,-6.453694105024734
0.12399840354919434,10.494213864218871,8.179875186266914,-14.279053287238481,-44.43089271025809,-16.602
0.12799835205078125,23.675201692692813,4.396246036476338,-15.38143628561211,-41.872150911908456,25.121117415663374
0.13199830055236816,24.049780234845326,3.783774572331168,0.9668251773261005,-35.03738326280026,55.1658251773261
0.13599824905395508,15.629760863086368,5.0040732550515585,8.177622399713893,-35.39914651010312,53.593535435417536
0.139998197555542,9.524005662514156,7.567146510103118,-2.1902334743994754,-39.792994337485844,24.918490492936762
0.1439981460571289,15.98630516152104,10.496266122303016,-8.055015615687209,-39.18573715579926,33.67962593872929
0.14799809455871582,29.53336037432199,7.204551230851761,-0.738102461703523,-31.98683387971628,41.380476902902785
0.15199804306030273,29.787444727012637,5.371349042358738,13.17596701899388,-19.538334181037907,84.44261543352141
0.15599799156188965,16.609072003337904,4.883261786970257,5.375191273767658,-18.06678589735948,117.1704500804673
0.15999794006347656,6.841238958097396,-0.48511873398104566,-8.781403886272875,-30.755189247183644,46.912719318114085
0.16399788856506348,14.643809262681051,-0.488,-7.812524110389224,-35.642380520951306,65.42004619419444
0.1679978370666504,30.752395756347596,-1.9521268327571821,-1.4687829300274169,-31.252619501728454,25.41486398855644
0.1719977855682373,33.2015450318889,4.391216248435358,13.175268403171007,-28.810454968111106,-1.4489923705072414
0.17599773406982422,27.347492281099125,7.809963283066103,15.623545031888895,-32.22496268701198,-2.440418251177207
0.17999768257141113,17.58382106455266,2.4442014066877267,3.9129851582523703,-39.05792597007808,44.89376908863324
0.18399763107299805,17.578,4.393835310246169,-6.829597186624547,-43.45438034213507,44.922
0.18799757957458496,28.312957325068542,7.809759744904041,-1.468521337465729,-39.0648814519013,-62.91725199666229
0.19199752807617188,28.203565655361505,15.135189724026942,9.405721463908922,-41.86508881206414,-10.639722656017167
0.1959974765777588,19.538048697621743,15.749791977111522,1.4671192108243427,-47.849940394587826,12.449285927162187
0.1999974250793457,13.424475651189129,13.427345532574357,-1.2214051379865292,-49.194327233712826,6.856455027716517
0.20399737358093262,20.98577248614174,14.40359486201347,0.3642080228884783,-48.219386839124994,-10.392948977767183
0.20799732208251953,34.54097997377519,15.137,5.608137203480749,-44.073859339611396,19.865955358207177
0.21199727058410645,38.57852804434643,15.137,13.550356321153961,-35.892064671872205,52.98399141682065
0.21599721908569336,31.62398712523097,15.137,11.601635095666687,-34.90465655361507,37.993128807295705
0.21999716758728027,22.10034773797461,14.528283066102402,6.3491760147821426,-45.52501287476903,2.9454376229361623
0.2239971160888672,19.64483685998689,13.06018030637182,5.126287357692078,-53.223,-9.167265899743697
0.2279970645904541,30.75617987841221,15.49874848015258,6.954475622839432,-52.614319346763615,-0.9646090118011679
0.23199701309204102,32.564934912183105,20.342412381784946,10.416149566875944,-50.294219025669555,-3.771789716283875
0.23599696159362793,20.02657227156226,20.753965011623055,5.13603647851225,-50.04732115396078,6.116465697085296
0.23999691009521484,12.943821899028432,18.79967884603922,-1.2193211539607796,-52.97496346188234,-0.003143052989211359
0.24399685859680176,16.83539119032008,18.79732115396078,-1.7093926804553854,-53.46975037253383,2.9279284735053945
0.24799680709838867,32.456462776420096,20.262321153960777,0.9725707814269533,-48.58910806461227,22.67474590212791
0.2519967555999756,35.41068583859816,21.239592800095362,2.9303152342353083,-47.84742549767552,64.17110871379187
0.2559967041015625,21.25442611909161,22.45931119985695,-0.4834361924062702,-54.436325624366695,68.63515074208738
0.2599966526031494,10.50264290397568,24.168734696310423,-1.7119541038326282,-57.37511056803958,35.6698207665256
0.26399660110473633,11.955325624366692,22.952375871729153,-2.4372797281993206,-57.37088943196042,20.021187935864575
0.26799654960632324,21.230832637978306,20.264809750864227,-2.202301823816903,-62.00588842531887,-3.6214021933484304
0.27199649810791016,21.005924360731953,19.775048220778444,8.042515169577397,-62.018315670262865,-6.628040531680277
0.27599644660949707,8.477041166653422,16.770746324405945,12.70047206548518,-57.94388309624096,23.255821346260827
0.279996395111084,3.785625320379091,12.942250640758182,1.7206678786433809,-67.85816492817548,-8.986244739822375
0.2839963436126709,12.92733212135662,11.475167193181141,-4.02529123204387,-74.21483310484591,-18.92370876795613
0.2879962921142578,25.98862305537343,9.401541574774988,0.9694152709065982,-66.41750068546223,-29.404539607796387
0.2919962406158447,20.88479491000119,9.154520085826677,6.952967993801407,-61.647901537727975,31.531506019787813
0.29599618911743164,11.849286642427131,8.911487214639088,-0.4765498599272817,-61.40051278536091,84.67507557966263
0.29999613761901855,10.862538356082732,9.520774572331167,-8.538175001490135,-62.25477457233117,56.44817470346308
0.30399608612060547,13.059061930023248,9.034225427668833,-7.693912499254933,-63.59728735769208,32.11936263932765
0.3079960346221924,24.27786278834118,6.594425284615843,-2.813112356201943,-59.942112356201946,40.75492471836442
0.3119959831237793,27.100269042794135,7.321712957444273,9.140230659196568,-55.66857408511146,33.219547383478364
0.3159959316253662,10.277747754907416,6.837396169434952,11.232095684653899,-61.51322252245093,3.942321862830802
0.3199958801269531,2.9378579006973826,6.836,-3.4022841986052335,-71.7659985098647,29.269758061631997
0.32399582862854004,7.319285688740537,4.885095368659474,-8.783237467962092,-70.80204714788103,29.297
0.32799577713012695,20.981331346486257,2.443620015497407,1.4539985098646966,-64.45981075281635,27.83357179471896
0.33199572563171387,21.971951779221552,8.782189247183645,9.268618525362102,-66.40390463134054,66.85308940811825
0.3359956741333008,8.803930027416856,10.739788353796639,3.9120823101680777,-69.82012933603528,69.33323572535463
0.3399956226348877,0.9858471121177805,8.303764439411099,-4.87304643261608,-72.75068176670442,42.99886070215176
0.3439955711364746,10.243493771234428,11.715129105322763,-6.833788221970555,-73.24144733861836,-2.8780192525481283
0.3479955196380615,26.836199320498302,12.693894677236694,1.4555990939977335,-71.29121177802945,-21.46298754246886
0.35199546813964844,29.29423442808607,13.670893544733863,7.317364665911664,-62.99740090600227,10.70550396375991
0.35599541664123535,18.56780486351174,19.03659756824413,1.4719841459053518,-62.50058171414948,64.87639277625462
0.35999536514282227,9.274892710258092,22.094410979316923,-6.104929248375752,-73.12058902068308,62.58251117601479
0.3639953136444092,16.45155033677058,22.461,-5.006518269058831,-71.17466209691841,7.828751028193361
0.3679952621459961,35.02726715145735,22.94689271025809,-1.5979474280264645,-65.79869631042499,14.566240030994816
0.371995210647583,35.66075102819336,23.806696310424986,5.614070751624248,-63.357447517434586,69.44090874411397
0.3759951591491699,22.23251245678865,19.90789247824532,4.525699964238884,-63.10224377160568,68.29511991894148
0.37999510765075684,11.602065506347977,13.307605590987663,-1.0983818918757824,-69.0855651189128,29.800093461286288
0.38399505615234375,12.673235441378079,13.178552601776241,0.5997358288132559,-71.05365858019908,24.518064731477615
0.38799500465393066,27.21494701078858,17.206183227037016,8.900735828813257,-64.94644739822377,32.362724086547054
0.3919949531555176,29.064012575992372,20.265001966861366,13.07238723328168,-62.49774734771725,16.396294313982594
0.3959949016571045,20.51811176014782,19.04534010848185,5.743078738749478,-63.35773863026763,-14.119055611849555
0.3999948501586914,13.352932686958596,18.54946626400699,3.4124662640069934,-62.6562667885242,-25.617798458237303
0.4039947986602783,18.533544972283483,20.508,5.371,-64.45430893485128,14.605279668593912
0.40799474716186523,30.263021815580856,18.316394230196103,7.075416045776956,-60.31282237587173,20.04831400131132
0.41199469566345215,29.31009739524349,15.626308934851284,11.223951302378257,-56.641,23.642863622816947
0.41599464416503906,20.03154833710812,14.406508284658482,10.993862796519252,-59.56246823220884,34.920702109905825
0.419994592666626,12.21657537104369,12.941552065327532,6.353471240388627,-65.90842462895631,10.800819335995708
0.4239945411682129,16.09298074745187,13.424080824938905,3.6645520653275314,-69.336,15.795817607438755
0.4279944896697998,28.79395338856768,16.108895869344934,4.390397270072123,-66.41470686058294,68.52894909697801
0.4319944381713867,27.119834296954163,19.282212314478155,8.050343804017405,-62.989868510460745,75.49490016093462
0.43599438667297363,14.66386726665872,21.23930194302062,4.6545653236380975,-64.2041107402551,43.004820419597095
0.43999433517456055,4.084313995072717,18.23890360009537,-3.5733430024636412,-66.56741810379083,27.67665699753636
0.44399428367614746,6.947195386541098,14.774102521308935,0.23391530070930422,-66.895,8.457796447517435
0.4479942321777344,20.119419383680036,17.815046432616082,13.283419383680037,-64.70182243547714,18.888334684389342
0.4519941806793213,24.65656017166359,19.40828008583179,21.110326518447874,-57.386215831197475,48.17067902485546
0.4559941291809082,16.496066877272458,13.317495917029266,20.633851046074984,-54.07941121773857,53.228262263813555
0.4599940776824951,-1.677830969126239,6.114138157110502,20.38525831445941,-65.04074406961497,14.237429371796402
0.46399402618408203,-3.5464956190022052,2.2019970793348036,19.776749538058056,-73.59850837456041,-10.595019133337306
0.46799397468566895,14.004276509507065,2.1955019967813074,27.20576175716755,-69.71324116349764,24.45631078261906
0.47199392318725586,15.145742623830245,2.8069994635512905,33.439755379388444,-63.8509936222209,25.903231865053346
0.4759938716888428,2.7077338618346545,1.833498539667402,28.820241699946354,-62.86525099839066,-19.32431370328426
